gnl|CDD|371604	LAP2alpha	pfam11560	Lamina-associated polypeptide 2 alpha.  LAPs are components of the nuclear lamina which supports the nuclear envelope.LAP2alpha is a non-membrane-associated member of the LAP family which is unique. This family of proteins is the C terminal domain of LAP2alpha which consists of residues 459-693 and constitutes a dimeric structure with an antiparallel coiled coil. LAP2alpha is involved in cell-cycle regulation and chromatin organisation and preferentially binds to lamin A/C.
gnl|CDD|397166	Phage_int_SAM_1	pfam02899	Phage integrase
gnl|CDD|404390	Phage_int_SAM_4	pfam13495	Phage integrase
gnl|CDD|227308	XerD	COG4974	Site-specific recombinase XerD [DNA replication
gnl|CDD|234713	xerD	PRK00283	tyrosine recombinase.
gnl|CDD|367380	DDE_1	pfam03184	DDE superfamily endonuclease.  This family of proteins are related to pfam00665 and are probably endonucleases of the DDE superfamily. Transposase proteins are necessary for efficient DNA transposition. This domain is a member of the DDE superfamily
gnl|CDD|397365	HTH_Tnp_Tc5	pfam03221	Tc5 transposase DNA-binding domain.
gnl|CDD|197828	CENPB	smart00674	Putative DNA-binding domain in centromere protein B
gnl|CDD|366677	HTH_Tnp_Tc3_2	pfam01498	Transposase.  Transposase proteins are necessary for efficient DNA transposition. This family includes the amino-terminal region of Tc1
gnl|CDD|398835	Peptidase_A17	pfam05380	Pao retrotransposon peptidase.  Corresponds to Merops family A17. These proteins are homologous to aspartic proteinases encoded by retroposons and retroviruses.
gnl|CDD|281552	DUF1759	pfam03564	Protein of unknown function (DUF1759).  This is a family of proteins of unknown function. Most of the members are gag-polyproteins.
gnl|CDD|408478	DUF5641	pfam18701	Family of unknown function (DUF5641).  This presumed domain is found in a range of retrotransposon polyproteins.
gnl|CDD|147642	DUF1758	pfam05585	Putative peptidase (DUF1758).  This is a family of nematode proteins of unknown function. However
gnl|CDD|234750	PRK00409	PRK00409	recombination and DNA strand exchange inhibitor protein; Reviewed.
gnl|CDD|276980	PHD_ING	cd15505	PHD finger found in the inhibitor of growth (ING) protein family.  The ING family includes a group of tumor suppressors
gnl|CDD|277060	PHD_ING3	cd15585	PHD finger found in inhibitor of growth protein 3 (ING3) and similar proteins.  ING3
gnl|CDD|277061	PHD_ING4_5	cd15586	PHD finger found in inhibitor of growth protein 4 (ING4) and 5 (ING5).  ING4
gnl|CDD|277154	PHD_ING4	cd15684	PHD finger found in inhibitor of growth protein 4 (ING4).  ING4
gnl|CDD|235175	PRK03918	PRK03918	DNA double-strand break repair ATPase Rad50.
gnl|CDD|277155	PHD_ING5	cd15685	PHD finger found in inhibitor of growth protein 5 (ING5).  ING5
gnl|CDD|276991	PHD2_KDM5A_like	cd15516	PHD finger 2 found in Lysine-specific demethylase KDM5A
gnl|CDD|276995	PHD3_Lid2p_like	cd15520	PHD finger 3 found in Schizosaccharomyces pombe Lid2 complex component Lid2p and similar proteins.  Lid2p is a trimethyl H3K4 (H3K4me3) demethylase responsible for H3K4 hypomethylation in heterochromatin. It interacts with the histone lysine-9 methyltransferase
gnl|CDD|277059	PHD_ING1_2	cd15584	PHD finger found in inhibitor of growth protein 1 (ING1) and 2 (ING2).  ING1 is an epigenetic regulator and a type II tumor suppressor that impacts cell growth
gnl|CDD|277062	PHD_Yng1p_like	cd15587	PHD finger found in yeast orthologs of ING tumor suppressor family.  The yeast orthologs of the plant homeodomain (PHD) finger-containing ING tumor suppressor family consists of chromatin modification-related protein YNG1 (Yng1p)
gnl|CDD|277033	PHD_Hop1p_like	cd15558	PHD finger found in Schizosaccharomyces pombe meiosis-specific protein hop1 (Hop1p) and similar proteins.  Fission yeast Hop1p
gnl|CDD|277010	PHD1_Rco1	cd15535	PHD finger 1 found in Saccharomyces cerevisiae transcriptional regulatory protein Rco1 and similar proteins.  Rco1 is a component of the Rpd3S histone deacetylase complex that plays an important role at actively transcribed genes. Rco1 contains two plant homeodomain (PHD) fingers
gnl|CDD|277079	PHD2_KDM5A	cd15606	PHD finger 2 found in Lysine-specific demethylase 5A (KDM5A).  KDM5A (also termed Histone demethylase JARID1A
gnl|CDD|404709	TPH	pfam13868	Trichohyalin-plectin-homology domain.  This family is a mixtrue of two different families of eukaryotic proteins. Trichoplein or mitostatin
gnl|CDD|371998	Baculo_F	pfam12259	Baculovirus F protein.  This protein is found in a variety of baculoviruses. It is known as the F protein. Matches to this family are additionally found in some presumed transposons.
gnl|CDD|375164	DUF5401	pfam17380	Family of unknown function (DUF5401).  This is a family of unknown function found in Chromadorea.
gnl|CDD|293879	GBP_C	cd16269	Guanylate-binding protein
gnl|CDD|276970	PHD_ATX3_4_5_like	cd15495	PHD finger found in Arabidopsis thaliana histone-lysine N-methyltransferase arabidopsis trithorax-like protein ATX3
gnl|CDD|236545	tolA	PRK09510	cell envelope integrity inner membrane protein TolA; Provisional.
gnl|CDD|277038	PHD3_PHF14	cd15563	PHD finger 3 found in PHD finger protein 14 (PHF14) and similar proteins.  PHF14 is a novel nuclear transcription factor that controls the proliferation of mesenchymal cells by directly repressing platelet-derived growth factor receptor-alpha (PDGFRalpha) expression. It also acts as an epigenetic regulator and plays an important role in the development of multiple organs in mammals. PHF14 contains three canonical plant homeodomain (PHD) fingers and a non-canonical extended PHD (ePHD) finger
gnl|CDD|397124	GBP_C	pfam02841	Guanylate-binding protein
gnl|CDD|225606	TolA	COG3064	Membrane protein involved in colicin uptake [Cell envelope biogenesis
gnl|CDD|277009	PHD2_PHF12_Rco1	cd15534	PHD finger 2 found in PHD finger protein 12 (PHF12)
gnl|CDD|273727	Splicing_factor_U2AF_59_kDa_subunit	TIGR01642	U2 snRNP auxilliary factor
gnl|CDD|273721	transcription_coactivator_CAPER	TIGR01622	splicing factor
gnl|CDD|133158	RP_Saci_like	cd06094	RP_Saci_like
gnl|CDD|133146	RP_DDI	cd05479	RP_DDI; retropepsin-like domain of DNA damage inducible protein.  The family represents the retropepsin-like domain of DNA damage inducible protein. DNA damage inducible protein has a retropepsin-like domain and an amino-terminal ubiquitin-like domain and/or a UBA (ubiquitin-associated) domain. This CD represents the retropepsin-like domain of DDI.
gnl|CDD|349330	CD_POL_like	cd18974	chromodomain of Penicillium solitum protein PENSOL_c198G03123.  This subgroup includes the CHROMO (CHRromatin Organization Modifier) domain found in Penicillium solitum protein PENSOL_c198G03123 a putative polyprotein from a Ty3/Gypsy long terminal repeat (LTR) retroelement. The pol gene in TY3/gypsy elements generally encodes domains in the following order: an aspartyl protease
gnl|CDD|349336	CD_NC-like	cd18980	chromodomain of a Tasahii var. asahii CBS 8904 retrotransposon nucleocapsid protein
gnl|CDD|349298	CD_HP1alpha_Cbx5	cd18651	chromodomain of heterochromatin protein 1 homolog alpha.  CHRomatin Organization Modifier (chromo) domain of heterochromatin protein 1 homolog alpha (also known as HP1alpha
gnl|CDD|349291	CD_polycomb	cd18644	chromodomain of polycomb.  CHRomatin Organization Modifier (chromo) domain of the PcG (polycomb-group) chromodomain protein Polycomb (Pc) from Drosophila melanogaster
gnl|CDD|349286	CD_Chp1_like	cd18636	chromodomain of chromodomain-containing protein 1
gnl|CDD|349288	CD_EhHp1_like	cd18638	chromodomain of Entamoeba histolytica heterochromatin protein 1
gnl|CDD|349283	CD_MMP8	cd18633	chromodomain of M-phase phosphoprotein 8.  The chromodomain of M-phase phosphoprotein 8 (MPP8)
gnl|CDD|349287	CD_Swi6_like	cd18637	chromodomain of fission yeast Swi6
gnl|CDD|349333	CD_POL_like	cd18977	chromodomain of a Rhizoctonia solani AG-3 Rhs1AP polyprotein
gnl|CDD|349284	CD_CDY	cd18634	chromodomain of the Chromodomain Y-like protein family.  This group includes the chromodomain found in the mammalian chromodomain Y-like (CDY) protein family
gnl|CDD|349294	CD_Cbx2	cd18647	chromodomain of chromobox homolog 2.  CHRomatin Organization Modifier (chromo) domain of chromobox homolog 2 (CBX2)
gnl|CDD|349328	CD_POL_like	cd18972	chromodomain of a Moniliophthora perniciosa FA553 putative retrotransposon polyprotein
gnl|CDD|254125	Gypsy	pfam07253	Gypsy protein.  This family consists of several Gypsy/Env proteins from Drosophila and Ceratitis fruit fly species. Gypsy is an endogenous retrovirus of Drosophila melanogaster. Phylogenetic studies suggest that occasional horizontal transfer events of gypsy occur between Drosophila species. Gypsy possesses infective properties associated with the products of the envelope gene that might be at the origin of these interspecies transfers. This family contains many members with full-length matches; however
gnl|CDD|148888	PRE_C2HC	pfam07530	Associated with zinc fingers.  This function of this domain is unknown and is often found associated with pfam00096.
gnl|CDD|214951	THAP	smart00980	The THAP domain is a putative DNA-binding domain (DBD) and probably also binds a zinc ion.  It features the conserved C2CH architecture (consensus sequence: Cys - 2-4 residues - Cys - 35-50 residues - Cys - 2 residues - His). Other universal features include the location of the domain at the N-termini of proteins
gnl|CDD|398893	THAP	pfam05485	THAP domain.  The THAP domain is a putative DNA-binding domain (DBD) and probably also binds a zinc ion. It features the conserved C2CH architecture (consensus sequence: Cys - 2-4 residues - Cys - 35-50 residues - Cys - 2 residues - His). Other universal features include the location of the domain at the N-termini of proteins
gnl|CDD|350795	DEXSc_Pif1_like	cd18037	DEAD-box helicase domain of Pif1.  Pif1 and other members of this family are RecD-like helicases involved in maintaining genome stability through unwinding double-stranded DNAs (dsDNAs)
gnl|CDD|399159	PIF1	pfam05970	PIF1-like helicase.  This family includes homologs of the PIF1 helicase
gnl|CDD|350196	SF1_C_RecD	cd18809	C-terminal helicase domain of RecD family helicases.  RecD is a member of the RecBCD (EC 3.1.11.5
gnl|CDD|223040	PHA03311	PHA03311	helicase-primase subunit BBLF4; Provisional.
gnl|CDD|223581	RecD	COG0507	ATP-dependent exoDNAse (exonuclease V)
gnl|CDD|350691	DEXSc_RecD-like	cd17933	DEXS-box helicase domain of RecD and similar proteins.  RecD is a member of the RecBCD (EC 3.1.11.5
gnl|CDD|350692	DEXXQc_Upf1-like	cd17934	DEXXQ-box helicase domain of Upf1-like helicase.  The Upf1-like helicase family includes UPF1
gnl|CDD|280797	Herpes_Helicase	pfam02689	Helicase.  This family consists of Helicases from the Herpes viruses. Helicases are responsible for the unwinding of DNA and are essential for replication and completion of the viral life cycle.
gnl|CDD|350173	SF1_C	cd18786	C-terminal helicase domain of superfamily 1 DEAD/H-box helicases.  Superfamily (SF)1 family members include UvrD/Rep
gnl|CDD|350672	DExxQc_SF1-N	cd17914	DEXQ-box helicase domain of superfamily 1 helicase.  The superfamily (SF)1 family members include UvrD/Rep
gnl|CDD|404490	AAA_30	pfam13604	AAA domain.  This family of domains contain a P-loop motif that is characteristic of the AAA superfamily. Many of the proteins in this family are conjugative transfer proteins. There is a Walker A and Walker B.
gnl|CDD|404430	UvrD_C_2	pfam13538	UvrD-like helicase C-terminal domain.  This domain is found at the C-terminus of a wide variety of helicase enzymes. This domain has a AAA-like structural fold.
gnl|CDD|404182	AAA_19	pfam13245	AAA domain.
gnl|CDD|128933	DM3	smart00692	Zinc finger domain in CG10631
gnl|CDD|402258	MADF_DNA_bdg	pfam10545	Alcohol dehydrogenase transcription factor Myb/SANT-like.  The myb/SANT-like domain in Adf-1 (MADF) is an approximately 80-amino-acid module that directs sequence specific DNA binding to a site consisting of multiple tri-nucleotide repeats. The MADF domain is found in one or more copies in eukaryotic and viral proteins and is often associated with the BESS domain. It is likely that the MADF domain is more closely related to the myb/SANT domain than it is to other HTH domains.
gnl|CDD|214738	MADF	smart00595	subfamily of SANT domain.
gnl|CDD|396567	SAP	pfam02037	SAP domain.  The SAP (after SAF-A/B
gnl|CDD|128789	SAP	smart00513	Putative DNA-binding (bihelical) motif predicted to be involved in chromosomal organisation.
gnl|CDD|275316	conserved_hypothetical_protein	TIGR04523	helix-rich Mycoplasma protein.  Members of this family occur strictly within a subset of Mycoplasma species. Members average 750 amino acids in length
gnl|CDD|226809	COG4372	COG4372	Uncharacterized protein conserved in bacteria with the myosin-like domain [Function unknown].
gnl|CDD|411418	ser_rich_anae_1	NF033849	serine-rich protein.  This serine-rich protein belongs to a family with large size (over 1000 amino acids)
gnl|CDD|404768	HTH_38	pfam13936	Helix-turn-helix domain.  This helix-turn-helix domain is often found in transferases and is likely to be DNA-binding.
gnl|CDD|397159	zf-BED	pfam02892	BED zinc finger.
gnl|CDD|404676	PHD_2	pfam13831	PHD-finger.  PHD folds into an interleaved type of Zn-finger chelating 2 Zn ions in a similar manner to that of the RING and FYVE domains. Several PHD fingers have been identified as binding modules of methylated histone H3.
gnl|CDD|277017	PHD_UBR7	cd15542	PHD finger found in putative E3 ubiquitin-protein ligase UBR7.  UBR7
gnl|CDD|277021	PHD_PHF13_like	cd15546	PHD finger found in PHD finger proteins PHF13 and PHF23.  PHF13
gnl|CDD|223496	SbcC	COG0419	ATPase involved in DNA repair [DNA replication
gnl|CDD|276972	PHD1_Snt2p_like	cd15497	PHD finger 1 found in Saccharomyces cerevisiae SANT domain-containing protein 2 (Snt2p) and similar proteins.  Snt2p is a yeast protein that may function in multiple stress pathways. It coordinates the transcriptional response to hydrogen peroxide-mediated oxidative stress through interaction with Ecm5 and the Rpd3 deacetylase. Snt2p contains a bromo adjacent homology (BAH) domain
gnl|CDD|277112	PHD_PHF8	cd15642	PHD finger found in histone lysine demethylase PHF8.  PHF8
gnl|CDD|277111	PHD_PHF2	cd15641	PHD finger found in lysine-specific demethylase PHF2.  PHF2
gnl|CDD|276981	PHD1_KMT2A_like	cd15506	PHD finger 1 found in histone-lysine N-methyltransferase 2A (KMT2A) and 2B (KMT2B).  This family includes histone-lysine N-methyltransferase trithorax (Trx) like proteins
gnl|CDD|277156	PHD3_KDM5A	cd15686	PHD finger 3 found in Lysine-specific demethylase 5A (KDM5A).  KDM5A
gnl|CDD|276974	PHD1_MTF2_PHF19_like	cd15499	PHD finger 1 found in polycomb repressive complex 2 (PRC2)-associated polycomb-like (PCL) family proteins MTF2
gnl|CDD|227367	TNG2	COG5034	Chromatin remodeling protein
gnl|CDD|277102	PHD_PHF13	cd15632	PHD finger found in PHD finger protein 13 (PHF13).  PHF13
gnl|CDD|277104	PHD_PHF20	cd15634	PHD finger found in PHD finger protein 20 (PHF20).  PHF20
gnl|CDD|277023	PHD_ASH1L	cd15548	PHD finger found in histone-lysine N-methyltransferase ASH1L.  ASH1L
gnl|CDD|276986	PHD3_KMT2C	cd15511	PHD finger 3 found in Histone-lysine N-methyltransferase 2C (KMT2C).  KMT2C
gnl|CDD|350678	DEXHc_RecQ	cd17920	DEXH-box helicase domain of RecQ family proteins.  The RecQ family of the type II DEAD box helicase superfamily is a family of highly conserved DNA repair helicases. This domain contains the ATP-binding region.
gnl|CDD|223588	RecQ	COG0514	Superfamily II DNA helicase [DNA replication
gnl|CDD|350776	DEXHc_RecQ4-like	cd18018	DEAH-box helicase domain of RecQ4 and similar proteins.  ATP-dependent DNA helicase Q4 (RecQ4) is part of the RecQ family of highly conserved DNA repair helicases that is part of the type II DEAD box helicase superfamily
gnl|CDD|182933	PRK11057	PRK11057	ATP-dependent DNA helicase RecQ; Provisional.
gnl|CDD|350773	DEXHc_RecQ1	cd18015	DEXH-box helicase domain of RecQ1.  ATP-dependent DNA helicase Q1 (RecQ1) is part of the RecQ family of highly conserved DNA repair helicases that is part of the type II DEAD box helicase superfamily
gnl|CDD|395208	DEAD	pfam00270	DEAD/DEAH box helicase.  Members of this family include the DEAD and DEAH box helicases. Helicases are involved in unwinding nucleic acids. The DEAD box helicases are involved in various aspects of RNA metabolism
gnl|CDD|238046	HX	cd00094	Hemopexin-like repeats.; Hemopexin is a heme-binding protein that transports heme to the liver. Hemopexin-like repeats occur in vitronectin and some matrix metalloproteinases family (matrixins). The HX repeats of some matrixins bind tissue inhibitor of metalloproteinases (TIMPs). This CD contains 4 instances of the repeat.
gnl|CDD|350774	DEXHc_RecQ2_BLM	cd18016	DEAH-box helicase domain of RecQ2.  ATP-dependent DNA helicase Q2 (RecQ2
gnl|CDD|350772	DEXHc_RecQ5	cd18014	DEAH-box helicase domain of RecQ5.  ATP-dependent DNA helicase Q5 (RecQ5) is part of the RecQ family of highly conserved DNA repair helicases that is part of the type II DEAD box helicase superfamily
gnl|CDD|350775	DEXHc_RecQ3	cd18017	DEAH-box helicase domain of RecQ3.  DEAD-like helicase RecQ3 (also called Werner syndrome ATP-dependent helicase or WRN) is part of the RecQ family of highly conserved DNA repair helicases that is part of the type II DEAD box helicase superfamily
gnl|CDD|275163	hypothetical_protein	TIGR04370	oligosaccharide repeat unit polymerase.  Members of this subfamily of highly hydrophobic proteins
gnl|CDD|404714	Myb_DNA-bind_5	pfam13873	Myb/SANT-like DNA-binding domain.  This presumed domain appears to be related to other Myb/SANT like DNA binding domains. This family is greatly expanded in arthropods and higher eukaryotes.
gnl|CDD|408440	zf-C2H2_12	pfam18658	Zinc-finger C2H2-type.  This is a zinc finger domain C2H2 type which can be found in SPIN1 docking protein (SPIN-DOC) and Epm2a-interacting protein 1 (Epm2aip1). SPIN-DOC is a Spindlin1 (SPIN1) regulator that directly binds and strongly disrupts its histone methylation reading ability
gnl|CDD|277037	PHD2_PHF14	cd15562	PHD finger 2 found in PHD finger protein 14 (PHF14) and similar proteins.  PHF14 is a novel nuclear transcription factor that controls the proliferation of mesenchymal cells by directly repressing platelet-derived growth factor receptor-alpha (PDGFRalpha) expression. It also acts as an epigenetic regulator and plays an important role in the development of multiple organs in mammals. PHF14 contains three canonical plant homeodomain (PHD) fingers and a non-canonical extended PHD (ePHD) finger
gnl|CDD|277101	PHD_PHF23	cd15631	PHD finger found in PHD finger protein 23 (PHF23).  PHF23
gnl|CDD|397844	OmpH	pfam03938	Outer membrane protein (OmpH-like).  This family includes outer membrane proteins such as OmpH among others. Skp (OmpH) has been characterized as a molecular chaperone that interacts with unfolded proteins as they emerge in the periplasm from the Sec translocation machinery.
gnl|CDD|214922	OmpH	smart00935	Outer membrane protein (OmpH-like).  This family includes outer membrane proteins such as OmpH among others. Skp (OmpH) has been characterized as a molecular chaperone that interacts with unfolded proteins as they emerge in the periplasm from the Sec translocation machinery.
gnl|CDD|185710	Adenylation_DNA_ligase_I_Euk	cd07900	Adenylation domain of eukaryotic DNA Ligase I.  ATP-dependent polynucleotide ligases catalyze phosphodiester bond formation using nicked nucleic acid substrates with the high energy nucleotide of ATP as a cofactor in a three step reaction mechanism. DNA ligases play a vital role in the diverse processes of DNA replication
gnl|CDD|215061	PLN00113	PLN00113	leucine-rich repeat receptor-like protein kinase; Provisional.
gnl|CDD|237989	BIR	cd00022	Baculoviral inhibition of apoptosis protein repeat domain; Found in inhibitors of apoptosis proteins (IAPs) and other proteins. In higher eukaryotes
gnl|CDD|395528	BIR	pfam00653	Inhibitor of Apoptosis domain.  BIR stands for 'Baculovirus Inhibitor of apoptosis protein Repeat'. It is found repeated in inhibitor of apoptosis proteins (IAPs)
gnl|CDD|197595	BIR	smart00238	Baculoviral inhibition of apoptosis protein repeat.  Domain found in inhibitor of apoptosis proteins (IAPs) and other proteins. Acts as a direct inhibitor of caspase enzymes.
gnl|CDD|319627	RING-HC_BIRC2_3_7	cd16713	RING finger
gnl|CDD|319628	RING-HC_BIRC4_8	cd16714	RING finger
gnl|CDD|212675	HSPA1-2_6-8-like_NBD	cd10233	Nucleotide-binding domain of HSPA1-A
gnl|CDD|212681	HSPA5-like_NBD	cd10241	Nucleotide-binding domain of human HSPA5 and similar proteins.  This subfamily includes human HSPA5 (also known as 70-kDa heat shock protein 5
gnl|CDD|234715	dnaK	PRK00290	molecular chaperone DnaK; Provisional.
gnl|CDD|240227	PTZ00009	PTZ00009	heat shock 70 kDa protein; Provisional.
gnl|CDD|394970	HSP70	pfam00012	Hsp70 protein.  Hsp70 chaperones help to fold many proteins. Hsp70 assisted folding involves repeated cycles of substrate binding and release. Hsp70 activity is ATP dependent. Hsp70 proteins are made up of two regions: the amino terminus is the ATPase domain and the carboxyl terminus is the substrate binding region.
gnl|CDD|212683	HSPA9-like_NBD	cd11733	Nucleotide-binding domain of human HSPA9
gnl|CDD|212676	HSPA9-Ssq1-like_NBD	cd10234	Nucleotide-binding domain of human HSPA9 and similar proteins.  This subfamily includes human mitochondrial HSPA9 (also known as 70-kDa heat shock protein 9
gnl|CDD|212667	HSP70_NBD	cd10170	Nucleotide-binding domain of the HSP70 family.  HSP70 (70-kDa heat shock protein) family chaperones assist in protein folding and assembly and can direct incompetent ""client"" proteins towards degradation. Typically
gnl|CDD|212684	Ssq1_like_NBD	cd11734	Nucleotide-binding domain of Saccharomyces cerevisiae Ssq1 and similar proteins.  Ssq1p (also called Stress-seventy subfamily Q protein 1
gnl|CDD|240403	PTZ00400	PTZ00400	DnaK-type molecular chaperone; Provisional.
gnl|CDD|212670	HSPA4_like_NDB	cd10228	Nucleotide-binding domain of 105/110 kDa heat shock proteins including HSPA4 and similar proteins.  This subgroup includes the human proteins
gnl|CDD|184039	PRK13411	PRK13411	molecular chaperone DnaK; Provisional.
gnl|CDD|223520	DnaK	COG0443	Molecular chaperone [Posttranslational modification
gnl|CDD|184038	PRK13410	PRK13410	molecular chaperone DnaK; Provisional.
gnl|CDD|214360	dnaK	CHL00094	heat shock protein 70.
gnl|CDD|212677	HscC_like_NBD	cd10235	Nucleotide-binding domain of Escherichia coli HscC and similar proteins.  This subfamily  includes Escherichia coli HscC (also called heat shock cognate protein C
gnl|CDD|140213	PTZ00186	PTZ00186	heat shock 70 kDa precursor protein; Provisional.
gnl|CDD|212678	HscA_like_NBD	cd10236	Nucleotide-binding domain of HscA and similar proteins.  Escherichia coli HscA (heat shock cognate protein A
gnl|CDD|215618	PLN03184	PLN03184	chloroplast Hsp70; Provisional.
gnl|CDD|235360	hscA	PRK05183	chaperone protein HscA; Provisional.
gnl|CDD|212679	HSPA13-like_NBD	cd10237	Nucleotide-binding domain of human HSPA13 and similar proteins.  Human HSPA13 (also called 70-kDa heat shock protein 13
gnl|CDD|212689	HSPH1_NBD	cd11739	Nucleotide-binding domain of HSPH1.  Human HSPH1 (also known as heat shock 105kDa/110kDa protein 1
gnl|CDD|212680	HSPA14-like_NBD	cd10238	Nucleotide-binding domain of human HSPA14 and similar proteins.  Human HSPA14 (also known as 70-kDa heat shock protein 14
gnl|CDD|212672	HYOU1-like_NBD	cd10230	Nucleotide-binding domain of human HYOU1 and similar proteins.  This subgroup includes human HYOU1 (also known as human hypoxia up-regulated 1
gnl|CDD|212687	HSPA4_NBD	cd11737	Nucleotide-binding domain of HSPA4.  Human HSPA4 (also known as 70-kDa heat shock protein 4
gnl|CDD|212674	ScSsz1p_like_NBD	cd10232	Nucleotide-binding domain of Saccharmomyces cerevisiae Ssz1pp and similar proteins.  Saccharomyces cerevisiae Ssz1p (also known as /Pdr13p/YHR064C) belongs to the heat shock protein 70 (HSP70) family of chaperones that assist in protein folding and assembly and can direct incompetent ""client"" proteins towards degradation. Typically
gnl|CDD|212682	HSP105-110_like_NBD	cd11732	Nucleotide-binding domain of 105/110 kDa heat shock proteins including HSPA4
gnl|CDD|234955	hscA	PRK01433	chaperone protein HscA; Provisional.
gnl|CDD|212673	YegD_like	cd10231	Escherichia coli YegD
gnl|CDD|395704	Innexin	pfam00876	Innexin.  This family includes the Drosophila proteins Ogre and shaking-B
gnl|CDD|165115	PHA02748	PHA02748	viral inexin-like protein; Provisional.
gnl|CDD|198412	BI-1	cd10430	BAX inhibitor (BI)-1.  Mammalian members of the BAX inhibitor (BI)-1 like family of small transmembrane proteins have been shown to have an antiapoptotic effect either by stimulating the antiapoptotic function of Bcl-2
gnl|CDD|185712	Adenylation_DNA_ligase_III	cd07902	Adenylation domain of DNA Ligase III.  ATP-dependent polynucleotide ligases catalyze phosphodiester bond formation using nicked nucleic acid substrates with the high energy nucleotide of ATP as a cofactor in a three-step reaction mechanism. DNA ligases play a vital role in the diverse processes of DNA replication
gnl|CDD|395849	DNA_ligase_A_M	pfam01068	ATP dependent DNA ligase domain.  This domain belongs to a more diverse superfamily
gnl|CDD|224706	CDC9	COG1793	ATP-dependent DNA ligase [DNA replication
gnl|CDD|199909	DnaJ_C	cd10747	C-terminal substrate binding domain of DnaJ and HSP40.  The C-terminal region of the DnaJ/Hsp40 protein mediates oligomerization and binding to denatured polypeptide substrate. DnaJ/Hsp40 is a widely conserved heat-shock protein. It prevents the aggregation of unfolded substrate and forms a ternary complex with both substrate and DnaK/Hsp70; the N-terminal J-domain of DnaJ/Hsp40 stimulates the ATPase activity of DnaK/Hsp70.
gnl|CDD|273147	DNA_ligase	TIGR00574	DNA ligase I
gnl|CDD|396231	DnaJ_C	pfam01556	DnaJ C terminal domain.  This family consists of the C terminal region of the DnaJ protein. It is always found associated with pfam00226 and pfam00684. DnaJ is a chaperone associated with the Hsp70 heat-shock system involved in protein folding and renaturation after stress. The two C-terminal domains CTDI and CTDII
gnl|CDD|185709	Adenylation_DNA_ligase	cd07898	Adenylation domain of ATP-dependent DNA Ligases.  ATP-dependent polynucleotide ligases catalyze phosphodiester bond formation using nicked nucleic acid substrates with the high energy nucleotide of ATP as a cofactor in a three step reaction mechanism. DNA ligases play a vital role in the diverse processes of DNA replication
gnl|CDD|185711	Adenylation_DNA_ligase_Arch_LigB	cd07901	Adenylation domain of archaeal and bacterial LigB-like DNA ligases.  ATP-dependent polynucleotide ligases catalyze phosphodiester bond formation using nicked nucleic acid substrates with the high energy nucleotide of ATP as a cofactor in a three step reaction mechanism. DNA ligases play a vital role in the diverse processes of DNA replication
gnl|CDD|234900	PRK01109	PRK01109	ATP-dependent DNA ligase; Provisional.
gnl|CDD|395170	DnaJ	pfam00226	DnaJ domain.  DnaJ domains (J-domains) are associated with hsp70 heat-shock system and it is thought that this domain mediates the interaction. DnaJ-domain is therefore part of a chaperone (protein folding) system. The T-antigens
gnl|CDD|185713	Adenylation_DNA_ligase_IV	cd07903	Adenylation domain of DNA Ligase IV.  ATP-dependent polynucleotide ligases catalyze phosphodiester bond formation using nicked nucleic acid substrates with the high energy nucleotide of ATP as a cofactor in a three step reaction mechanism. DNA ligases play a vital role in the diverse processes of DNA replication
gnl|CDD|197617	DnaJ	smart00271	DnaJ molecular chaperone homology domain.
gnl|CDD|223560	DnaJ	COG0484	DnaJ-class molecular chaperone with C-terminal Zn finger domain [Posttranslational modification
gnl|CDD|99751	DnaJ	cd06257	DnaJ domain or J-domain.  DnaJ/Hsp40 (heat shock protein 40) proteins are highly conserved and play crucial roles in protein translation
gnl|CDD|200498	Sema_1A	cd11237	The Sema domain
gnl|CDD|214747	Sema	smart00630	semaphorin domain.
gnl|CDD|396125	Sema	pfam01403	Sema domain.  The Sema domain occurs in semaphorins
gnl|CDD|200530	Sema_6D	cd11269	The Sema domain
gnl|CDD|200503	Sema_6	cd11242	The Sema domain
gnl|CDD|200495	Sema	cd09295	The Sema domain
gnl|CDD|238352	TBP_TLF	cd00652	TATA box binding protein (TBP): Present in archaea and eukaryotes
gnl|CDD|239952	TBP_eukaryotes	cd04516	eukaryotic TATA box binding protein (TBP): Present in archaea and eukaryotes
gnl|CDD|128863	PRE_C2HC	smart00596	PRE_C2HC domain.
gnl|CDD|397234	Transposase_21	pfam02992	Transposase family tnp2.
gnl|CDD|404786	DUF4218	pfam13960	Domain of unknown function (DUF4218).
gnl|CDD|404789	Transpos_assoc	pfam13963	Transposase-associated domain.
gnl|CDD|404780	DUF4216	pfam13952	Domain of unknown function (DUF4216).  This DUF is sometimes found at the C-terminal end of proteins carrying a Transposase_21 domain
gnl|CDD|367291	Transposase_24	pfam03004	Plant transposase (Ptta/En/Spm family).  Transposase proteins are necessary for efficient DNA transposition. This family includes various plant transposases from the Ptta and En/Spm families.
gnl|CDD|133148	retropepsin_like_LTR_1	cd05481	Retropepsins_like_LTR; pepsin-like aspartate protease from retrotransposons with long terminal repeats.  Retropepsin of retrotransposons with long terminal repeats are pepsin-like aspartate proteases. While fungal and mammalian pepsins are bilobal proteins with structurally related N and C-terminals
